Name,Group Number,Day,Dates,Start Time,End Time,Location,Type,Teacher
ADS6102-Hiver2024-A,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
ADS6102-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
ADS6500-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Lucie Héon
ADS6500-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Projet,N/A
ADS6500-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Projet,N/A
ADS6801-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6801-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6801-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6802-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6802-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6802-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6803-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6803-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6803-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6804-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6804-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS6804-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS7000-Automne2018-A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ADS7000-Automne2016-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ADS7001-Automne2022-A,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7001-Automne2021-B,0,Mardi,Du 30 août 2021 au 10 déc. 2021,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7003-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7003-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7004-Automne2022-A,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,16h30,19h20,Félix-Antoine-Savard 026,En classe,N/A
ADS7006-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7006-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7007-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7007-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7008-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7008-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7009-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Sur Internet,Yamina Bouchamma
ADS7009-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,16h30,19h20,N/A,Sur Internet,N/A
ADS7009-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,16h30,19h20,N/A,Sur Internet,N/A
ADS7010-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7010-Automne2023-B,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,16h30,19h20,N/A,Sur Internet,N/A
ADS7010-Hiver2023-C,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7012-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7012-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7013-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Sur Internet,N/A
ADS7013-Hiver2024-B,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7013-Automne2023-C,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,16h30,19h20,N/A,Sur Internet,N/A
ADS7016-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7016-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7019-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7019-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7021-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Sur Internet,N/A
ADS7021-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,16h30,19h20,N/A,Sur Internet,N/A
ADS7021-Automne2022-C,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,16h30,19h20,N/A,Sur Internet,N/A
ADS7022-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Sur Internet,Yamina Bouchamma
ADS7022-Automne2023-B,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,16h30,19h20,N/A,Sur Internet,N/A
ADS7022-Automne2022-C,0,Lundi,Du 6 sept. 2022 au 16 déc. 2022,16h30,19h20,N/A,Sur Internet,N/A
ADS7023-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7023-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS7024-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Sur Internet,Kevin Naimi
ADS7024-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,16h30,19h20,N/A,Sur Internet,N/A
ADS7024-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,16h30,19h20,Félix-Antoine-Savard 026,En classe,N/A
ADS7025-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Sur Internet,Louise Clément
ADS7025-Automne2023-B,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,16h30,19h20,N/A,Sur Internet,N/A
ADS7026-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,19h30,22h20,N/A,Sur Internet,Emilie Doutreloux
ADS7026-Automne2023-B,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,19h30,22h20,N/A,Sur Internet,N/A
ADS7027-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Sur Internet,Kevin Naimi
ADS7027-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,16h30,19h20,N/A,Sur Internet,N/A
ADS7030-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,16h30,19h20,N/A,Sur Internet,N/A
ADS7033-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
ADS8000-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Examen de doctorat,Lucie Héon
ADS8000-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Examen de doctorat,N/A
ADS8000-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Examen de doctorat,N/A
ADS8001-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Lucie Héon
ADS8001-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Projet,N/A
ADS8001-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Projet,N/A
ADS8801-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8801-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8801-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8802-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8802-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8802-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8803-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8803-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8803-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8804-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8804-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8804-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8805-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8805-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8805-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8806-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8806-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8806-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8807-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8807-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8807-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8808-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8808-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
ADS8808-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
AGC1000-Automne2024-A,0,Jeudi,N/A,12h30,15h20,Paul-Comtois 2106,En classe,Karima Afif
AGC1000-Automne2023-B,0,Jeudi,Du 12 oct. 2023 au 26 oct. 2023,12h30,15h20,Paul-Comtois 3102,Classe virtuelle synchrone,N/A
AGC1000-Automne2022-C,0,Jeudi,Du 6 sept. 2022 au 16 sept. 2022,12h30,15h20,Paul-Comtois 2102,Classe virtuelle synchrone,N/A
AGC1001-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,9h,11h50,Paul-Comtois 2102,En classe,Bocar Samba Ba
AGC1001-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,8h30,11h20,Paul-Comtois 2106,En classe,N/A
AGC1001-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,8h30,11h20,Paul-Comtois 2107,En classe,N/A
AGC1002-Automne2024-A,0,Vendredi,Du 3 sept. 2024 au 13 déc. 2024,9h,17h50,Paul-Comtois 2104,En classe,Laurence Morin Rivet
AGC1002-Automne2023-B,0,Vendredi,Du 5 sept. 2023 au 15 déc. 2023,9h,11h50,Paul-Comtois 2104,En classe,N/A
AGC1002-Automne2022-C,0,Vendredi,Du 6 sept. 2022 au 16 déc. 2022,9h,18h,Paul-Comtois 3104,En classe,N/A
AGC1003-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,8h30,9h,N/A,Sur Internet,N/A
AGC1003-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,8h30,9h,N/A,Sur Internet,N/A
AGC1010-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,J.-A.-DeSève 1215,En classe,N/A
AGC1010-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,8h30,11h20,Paul-Comtois 2107,Sur Internet,N/A
AGC1011-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,8h30,11h20,Paul-Comtois 2102,En classe,N/A
AGC2000-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Alexandre-Vachon 3820,En classe,Romain Paul Dureau
AGC2000-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,Paul-Comtois 2105,En classe,N/A
AGC2000-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,Paul-Comtois 2105,En classe,N/A
AGC2001-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,N/A
AGC2001-Automne2023-B,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
AGC2001-Automne2022-C,0,N/A,Du 6 sept. 2022 au 16 déc. 2022,N/A,N/A,N/A,Sur Internet,N/A
AGC2002-Automne2024-A,0,Lundi,N/A,13h30,16h20,Paul-Comtois 3111,En classe,Fanny Lepage
AGC2002-Automne2023-B,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,9h,11h50,Paul-Comtois 2107,En classe,N/A
AGC2002-Automne2022-C,0,Lundi,Du 6 sept. 2022 au 16 déc. 2022,9h,11h50,Paul-Comtois 2107,En classe,N/A
AGC2003-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,Paul-Comtois 2106,En classe,N/A
AGC2003-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,12h30,15h20,Paul-Comtois 2102,En classe,N/A
AGC2004-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,13h,15h50,Paul-Comtois 2420,En classe,N/A
AGC2004-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,13h,15h50,Paul-Comtois 2420,En classe,N/A
AGC2005-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 1 mars 2024,13h30,16h20,Paul-Comtois 3101,En classe,N/A
AGC2005-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 10 mars 2023,13h30,16h20,Paul-Comtois 2101,En classe,N/A
AGC2100-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,9h,11h50,Paul-Comtois 2420,En classe,Marc-Ange Doyon
AGC2100-Automne2023-B,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,9h,11h50,Paul-Comtois 2420,En classe,N/A
AGC2100-Automne2021-C,0,Lundi,Du 30 août 2021 au 10 déc. 2021,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
AGC2102-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,9h,11h50,N/A,Sur Internet,Ibrahima Bocoum
AGC2102-Automne2022-B,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,9h,11h50,Paul-Comtois 2104,Sur Internet,N/A
AGC2102-Automne2021-C,0,Lundi,Du 30 août 2021 au 10 déc. 2021,13h30,16h20,N/A,Sur Internet,N/A
AGC2502-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,Laurence Morin Rivet
AGC2502-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
AGC2502-Automne2023-C,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Stage,N/A
AGC2503-Hiver2024-A,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,Paul-Comtois 2420,Rencontre,N/A
AGC2503-Hiver2023-B,0,Vendredi,Du 10 jan. 2023 au 21 avr. 2023,9h,11h50,Paul-Comtois 2420,Sur Internet,N/A
AGC2504-Ete2024-A,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
AGC2504-Ete2023-B,0,N/A,Du 1 mai 2023 au 11 août 2023,N/A,N/A,N/A,Stage,N/A
AGC2900-Hiver2024-A,0,Jeudi,Du 15 fév. 2024 au 18 avr. 2024,13h30,16h20,Adrien-Pouliot 2700,En classe,N/A
AGC2900-Hiver2023-B,0,Jeudi,Du 26 jan. 2023 au 9 fév. 2023,13h30,16h20,Paul-Comtois 3102,En classe,N/A
AGC3000-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,9h30,12h20,Paul-Comtois 2101,En classe,N/A
AGC3000-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,9h30,12h20,Paul-Comtois 2104,En classe,N/A
AGC3001-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,Paul-Comtois 2107,En classe,N/A
AGC3001-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,9h,11h50,Paul-Comtois 2106,En classe,N/A
